config.browser	config.browser_version	config.os	config.os_version	headers.host	headers.user-agent	headers.accept	headers.accept-language	headers.accept-encoding	headers.content-length	headers.content-type	headers.connection	headers.cookies	headers.referer	headers.cache-control	headers.origin	headers.x-requested-with	headers.accept-charset	headers.pragma	headers.ua-cpu	body.blocked-uri	body.document-uri	body.effective-directive	body.original-policy	body.referrer	body.status-code	body.violated-directive	body.source-file	body.line-number	body.column-number	body.request	body.request-headers	body.document-url	body.script-sample
Chrome	42.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	748	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://google.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	frame-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	child-src 'self' https:	----	----	----	----	----	----	----
Chrome	42.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	761	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	media-src 'self' https:	----	----	----	----	----	----	----
Chrome	42.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	756	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://www.flashppt.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	object-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=42.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	object-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	763	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	style-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	style-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	765	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://raw.githubusercontent.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	script-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	script-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	756	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://farm8.staticflickr.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	img-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	748	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://google.com	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	frame-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	child-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	731	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	data	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	img-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	img-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	758	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://upload.wikimedia.org	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	media-src 'self' https:	----	----	----	----	----	----	----
Chrome	41.0	OS X	Yosemite	45.55.25.245:8000	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36	*/*	en-US,en;q=0.8	gzip, deflate	761	application/csp-report	keep-alive	----	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	----	http://45.55.25.245:8123	----	----	----	----	http://clips.vorwaerts-gmbh.de	http://45.55.25.245:8123/csp?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768	media-src	default-src 'self' https:; child-src 'self' https:; connect-src 'self' https:; font-src 'self' https:; img-src 'self' https:; media-src 'self' https:; object-src 'self' https:; script-src 'self' https:; style-src 'self' https:; form-action 'self' https:; frame-ancestors 'none'; plugin-types 'none'; report-uri http://45.55.25.245:8000/csp-report?browser=Chrome&browser_version=41.0&os=OS%20X&os_version=Yosemite&resolution=1024x768		200	media-src 'self' https:	----	----	----	----	----	----	----
